id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Ptprt	222	0.26133	0.7473	0.999726	241	66	0.25109	0.052669	0.32874	0.968919	104	106	0.25109
Akt3	16	0.26148	0.58533	0.999726	242	7	-0.074683	0.1481	0.4395	0.968919	196	7	-0.074683
Mycn	3	0.26203	0.39022	0.999726	243	2	-0.44216	0.16801	0.28641	0.968919	212	1	-0.44216
Jak1	50	0.26273	0.70584	0.999726	244	16	0.27198	0.011783	0.096574	0.837987	38	24	0.27198
Notch4	10	0.2637	0.54082	0.999726	245	4	-0.31801	0.0050993	0.02922	0.716344	18	4	-0.31801
Jak2	14	0.26918	0.58234	0.999726	246	5	0.42252	0.18673	0.49383	0.968919	221	8	0.42252
Igf2	6	0.26964	0.47478	0.999726	247	3	-0.28623	0.86762	0.91103	0.999935	445	1	-0.28623
Sos1	18	0.27395	0.61702	0.999726	248	6	0.44623	0.12738	0.41077	0.968919	183	10	0.44623
Mycl	4	0.27869	0.42472	0.999726	249	1	0.19794	0.46963	0.62255	0.973805	360	1	0.19794
Foxp1	39	0.27878	0.69989	0.999726	250	15	-0.033059	0.21691	0.64009	0.973805	248	12	-0.033059
Hoxb13	10	0.27886	0.56073	0.999726	251	4	-0.1801	0.22681	0.51773	0.968974	255	3	-0.1801
Smc1a	6	0.27977	0.48678	0.999726	252	2	0.056013	0.38979	0.61706	0.973805	334	2	0.056013
Irs1	34	0.28005	0.68696	0.999726	253	9	0.2981	0.14479	0.50506	0.968919	194	17	0.2981
Smad3	53	0.28485	0.73427	0.999726	254	15	0.26047	0.21146	0.65999	0.975677	241	23	0.26047
Trip13	3	0.28545	0.41783	0.999726	255	2	-0.35894	0.41427	0.54939	0.973805	343	1	-0.35894
Dtx1	3	0.29015	0.42376	0.999726	256	1	0.61739	0.22983	0.35912	0.968919	258	2	0.61739
Pik3cb	26	0.29303	0.67456	0.999726	257	10	-0.016021	0.19011	0.56025	0.973805	222	12	-0.016021
Ncor2	5	0.2966	0.49069	0.999726	258	2	1.0487	0.097942	0.24772	0.941133	151	3	1.0487
Idh2	26	0.29668	0.67849	0.999726	259	9	0.31614	0.0015971	0.014936	0.682688	10	13	0.31614
Ncoa3	18	0.29973	0.64839	0.999726	260	5	0.43431	0.10546	0.36549	0.968919	162	10	0.43431
Cbl	31	0.30251	0.70529	0.999726	261	11	0.35865	0.10263	0.40625	0.968919	158	16	0.35865
Csf3r	3	0.30675	0.44333	0.999726	262	2	-0.2512	0.62743	0.66679	0.975677	404	1	-0.2512
H3f3b	2	0.31327	0.35045	0.999726	263	1	-0.23768	0.49743	0.51412	0.968974	373	1	-0.23768
Msh2	14	0.31412	0.63107	0.999726	264	6	0.32844	0.05951	0.23249	0.934784	116	7	0.32844
Gata2	36	0.32149	0.73862	0.999726	265	13	0.22951	0.17979	0.57662	0.973805	215	17	0.22951
Cxcr4	5	0.32519	0.51368	0.999726	266	2	0.11883	0.15957	0.33719	0.968919	203	2	0.11883
Sufu	10	0.32885	0.60889	0.999726	267	3	0.085706	0.59449	0.83221	0.999935	396	4	0.085706
Ccnd3	8	0.33146	0.58845	0.999726	268	3	0.11466	0.24132	0.50561	0.968919	268	3	0.11466
Tap1	6	0.33241	0.54681	0.999726	269	2	0.79558	0.085236	0.22884	0.934784	136	3	0.79558
Flt3	20	0.33398	0.69369	0.999726	270	5	-0.0047702	0.50895	0.84906	0.999935	377	8	-0.0047702
Stag2	44	0.33671	0.77081	0.999726	271	14	0.054484	0.19602	0.62174	0.973805	229	16	0.054484
Lyn	12	0.34237	0.63949	0.999726	272	4	0.19838	0.31851	0.63839	0.973805	305	5	0.19838
Stat5b	17	0.34417	0.68233	0.999726	273	6	0.25772	0.42627	0.77701	0.999917	351	8	0.25772
Pik3c2g	24	0.34446	0.72344	0.999726	274	9	0.12753	0.067431	0.29177	0.968919	125	10	0.12753
Mre11a	1	0.34613	0.34683	0.999726	275	1	-0.5399	0.65387	0.65671	0.975677	408	0	-0.5399
Stat6	2	0.34873	0.37821	0.999726	276	1	-0.053056	0.3901	0.43166	0.968919	335	1	-0.053056
Kmt2d	264	0.34883	0.83149	0.999726	277	88	0.17596	0.06281	0.36857	0.968919	119	122	0.17596
Eif1ad19	8	0.35178	0.60509	0.999726	278	3	0.11256	0.39589	0.66261	0.975677	336	3	0.11256
Gps2	16	0.353	0.68705	0.999726	279	5	-0.16958	0.60935	0.88207	0.999935	399	5	-0.16958
Mutyh	3	0.3531	0.46745	0.999726	280	1	1.6483	0.047857	0.11463	0.848252	97	2	1.6483
Flt4	86	0.35583	0.83377	0.999726	281	32	-0.013	0.58398	0.95489	0.999935	394	35	-0.013
Stat3	28	0.35997	0.75129	0.999726	282	5	0.45954	0.038199	0.20525	0.934784	83	16	0.45954
Tet1	10	0.3698	0.64525	0.999726	283	3	0.026864	0.19261	0.46953	0.968919	224	4	0.026864
Ubr5	1	0.37392	0.37426	0.999726	284	0	-0.29504	0.62608	0.62821	0.973805	403	0	-0.29504
Ccnd2	19	0.38172	0.73345	0.999726	285	7	0.13498	0.010707	0.068552	0.732749	36	9	0.13498
Flcn	17	0.38254	0.71823	0.999726	286	5	0.042062	0.38272	0.73881	0.984393	329	7	0.042062
Atp6v1b2	1	0.38261	0.38311	0.999726	287	0	-0.40685	0.61739	0.6192	0.973805	401	0	-0.40685
Cdk12	36	0.38719	0.79451	0.999726	288	10	0.45748	0.0074755	0.063748	0.716344	30	19	0.45748
Rad54l	17	0.3892	0.72416	0.999726	289	4	0.1901	0.41372	0.76611	0.995946	342	7	0.1901
Map2k1	9	0.3908	0.65185	0.999726	290	2	0.61177	0.26702	0.54632	0.973805	278	4	0.61177
Fubp1	11	0.39311	0.68517	0.999726	291	2	0.58217	0.056348	0.20668	0.934784	110	7	0.58217
Fyn	27	0.39747	0.78281	0.999726	292	11	0.11737	0.094322	0.37728	0.968919	146	11	0.11737
Ephb1	80	0.39825	0.85919	0.999726	293	21	0.55718	0.0017526	0.022098	0.716344	11	45	0.55718
Brca2	13	0.40199	0.70544	0.999726	294	5	0.27618	0.65851	0.88762	0.999935	409	5	0.27618
Gsk3b	12	0.403	0.69603	0.999726	295	5	0.44254	0.16726	0.44325	0.968919	210	7	0.44254
Daxx	18	0.40511	0.74515	0.999726	296	4	0.36324	0.16777	0.48693	0.968919	211	10	0.36324
Ezh1	23	0.40653	0.77039	0.999726	297	6	0.26223	0.2864	0.67728	0.980571	292	11	0.26223
Ptch1	61	0.41124	0.85191	0.999726	298	18	0.33836	0.0024416	0.027161	0.716344	13	33	0.33836
Rel	3	0.41204	0.499	0.999726	299	1	0.1609	0.6064	0.6533	0.975677	398	1	0.1609
Nuf2	3	0.41949	0.50364	0.999726	300	1	-0.24199	0.8596	0.86042	0.999935	441	0	-0.24199
Raf1	13	0.42024	0.71962	0.999726	301	5	-0.24555	0.55579	0.83515	0.999935	388	5	-0.24555
Dot1l	45	0.42034	0.83524	0.999726	302	14	0.1816	0.34022	0.79049	0.999935	319	18	0.1816
Irf1	3	0.42326	0.50574	0.999726	303	1	-0.24419	0.90756	0.90755	0.999935	452	0	-0.24419
Btk	25	0.42345	0.79282	0.999726	304	7	0.61943	0.00094354	0.009266	0.636705	7	14	0.61943
Nfe2	4	0.43029	0.57636	0.999726	305	2	-0.1363	0.47524	0.62743	0.973805	364	1	-0.1363
Insr	59	0.43226	0.86437	0.999726	306	11	0.47306	0.003052	0.033707	0.716344	14	35	0.47306
Foxf1	2	0.44191	0.45346	0.999726	307	1	0.32018	0.26748	0.34686	0.968919	279	1	0.32018
Irf4	21	0.44205	0.79031	0.999726	308	7	0.32646	0.086705	0.33601	0.968919	139	12	0.32646
Sdhb	7	0.44615	0.66427	0.999726	309	3	0.11678	0.98078	0.98106	0.999935	472	0	0.11678
Notch3	114	0.44865	0.89565	0.999726	310	38	0.27685	0.014555	0.13279	0.902453	44	54	0.27685
Rragc	7	0.45136	0.66881	0.999726	311	3	-0.38272	0.66186	0.83422	0.999935	412	2	-0.38272
Elf3	4	0.45771	0.60461	0.999726	312	1	1.4271	0.018286	0.058098	0.716344	54	3	1.4271
Tet2	19	0.4596	0.79141	0.999726	313	5	-0.016631	0.14852	0.45986	0.968919	197	7	-0.016631
Etv1	26	0.46102	0.82072	0.999726	314	8	0.25779	0.016398	0.10627	0.837987	51	12	0.25779
Mpl	17	0.46723	0.78694	0.999726	315	5	0.15856	0.05409	0.23083	0.934784	106	7	0.15856
Sh2d1a	1	0.47006	0.46981	0.999726	316	0	-0.027749	0.52994	0.52989	0.973805	380	0	-0.027749
Spen	71	0.47053	0.89463	0.999726	317	24	0.19329	0.031854	0.22095	0.934784	72	33	0.19329
Eif1ax	2	0.47371	0.48039	0.999726	318	1	0.17512	0.32039	0.38206	0.968919	306	1	0.17512
Pold1	60	0.47825	0.8904	0.999726	319	21	0.1125	0.67359	0.96805	0.999935	415	23	0.1125
Fgfr4	35	0.4827	0.86077	0.999726	320	13	-0.2368	0.36909	0.79637	0.999935	324	9	-0.2368
Babam1	10	0.49045	0.74625	0.999726	321	4	-0.062901	0.82726	0.9385	0.999935	437	3	-0.062901
Erbb4	80	0.49255	0.91107	0.999726	322	28	0.29065	0.032672	0.23019	0.934784	73	40	0.29065
Inhba	43	0.49295	0.87776	0.999726	323	8	0.32947	0.10661	0.44348	0.968919	164	22	0.32947
Setd2	45	0.49496	0.8816	0.999726	324	13	0.23843	0.27448	0.72318	0.984393	284	20	0.23843
Bcl2l11	2	0.49518	0.49918	0.999726	325	1	0.040296	0.41762	0.45206	0.968919	346	1	0.040296
Blm	13	0.50358	0.78336	0.999726	326	5	-0.0017754	0.38374	0.71032	0.984393	331	6	-0.0017754
Tnfrsf10b	1	0.50381	0.50395	0.999726	327	0	0.060787	0.49619	0.4959	0.968919	372	0	0.060787
Axl	45	0.51209	0.89047	0.999726	328	6	0.50728	0.0058674	0.054278	0.716344	23	28	0.50728
Stk11	53	0.51765	0.9027	0.999726	329	18	0.013895	0.29215	0.75848	0.995946	294	20	0.013895
Rybp	1	0.51839	0.5181	0.999726	330	0	0.12214	0.48161	0.48155	0.968919	369	0	0.12214
Ikzf3	2	0.51977	0.52179	0.999726	331	1	0.08786	0.57364	0.57933	0.973805	391	1	0.08786
Alb	1	0.51982	0.51964	0.999726	332	0	0.14085	0.48018	0.48021	0.968919	367	0	0.14085
Foxo1	16	0.52726	0.81991	0.999726	333	4	0.26527	0.09497	0.33374	0.968919	147	7	0.26527
Carm1	18	0.52875	0.83569	0.999726	334	6	-0.016887	0.11613	0.3875	0.968919	170	5	-0.016887
Idh1	11	0.5295	0.78159	0.999726	335	3	0.046741	0.12719	0.36996	0.968919	182	5	0.046741
Atrx	38	0.53032	0.89011	0.999726	336	12	0.24459	0.144	0.51422	0.968974	191	17	0.24459
Pms1	10	0.53362	0.781	0.999726	337	2	0.28499	0.5651	0.8135	0.999935	389	4	0.28499
Epha5	76	0.53633	0.92839	0.999726	338	25	0.22635	0.023944	0.18385	0.934784	63	37	0.22635
Sdha	31	0.53658	0.88053	0.999726	339	10	0.091855	0.43179	0.83452	0.999935	353	14	0.091855
Tet3	1	0.53817	0.53799	0.999726	340	0	0.17392	0.46183	0.46176	0.968919	356	0	0.17392
Cdc73	11	0.54026	0.78903	0.999726	341	4	0.24441	0.29437	0.6106	0.973805	295	5	0.24441
Cdc42	2	0.5415	0.54218	0.999726	342	1	0.11931	0.47141	0.49343	0.968919	361	1	0.11931
Cbfb	15	0.54494	0.82601	0.999726	343	3	0.59859	0.057326	0.23375	0.934784	113	9	0.59859
Knstrn	2	0.54599	0.54643	0.999726	344	1	-0.13372	0.61631	0.61684	0.973805	400	1	-0.13372
Jak3	24	0.54846	0.87026	0.999726	345	4	0.72859	0.013897	0.090904	0.837987	42	13	0.72859
Tes3-ps	6	0.54987	0.70924	0.999726	346	1	0.36837	0.34016	0.57045	0.973805	318	3	0.36837
Egfl7	2	0.55177	0.55176	0.999726	347	1	0.88817	0.12178	0.20299	0.934784	178	1	0.88817
Rad21	17	0.55953	0.84469	0.999726	348	3	0.57701	0.11807	0.38916	0.968919	174	9	0.57701
Mdm2	6	0.56152	0.71786	0.999726	349	2	0.12968	0.78456	0.87913	0.999935	430	2	0.12968
Dis3	13	0.56608	0.82602	0.999726	350	3	0.91715	0.040545	0.17284	0.934784	87	8	0.91715
Bcl6	42	0.56615	0.91115	0.999726	351	13	0.082175	0.15205	0.53563	0.973805	198	18	0.082175
Rad50	12	0.57692	0.81911	0.999726	352	2	0.6349	0.0060626	0.036373	0.716344	24	7	0.6349
Gab2	3	0.57825	0.60463	0.999726	353	1	1.4502	0.078245	0.17815	0.934784	131	2	1.4502
Rad51b	1	0.57933	0.58034	0.999726	354	0	0.32024	0.42067	0.42099	0.968919	347	1	0.32024
Rheb	2	0.58306	0.58202	0.999726	355	1	0.48854	0.22739	0.32027	0.968919	257	1	0.48854
Ptprd	142	0.58582	0.94941	0.999726	356	42	0.37706	0.0074157	0.078639	0.804795	29	72	0.37706
Tgfbr1	34	0.58588	0.90962	0.999726	357	12	0.32969	0.03976	0.22	0.934784	86	18	0.32969
Apc	119	0.58769	0.94996	0.999726	358	40	0.18717	0.22358	0.71689	0.984393	252	54	0.18717
Tap2	6	0.5887	0.73604	0.999726	359	2	0.26973	0.30646	0.53814	0.973805	299	3	0.26973
Stk40	17	0.5905	0.86249	0.999726	360	4	0.15038	0.16278	0.47145	0.968919	206	8	0.15038
Pgbd5	2	0.59237	0.59103	0.999726	361	1	-0.11947	0.71876	0.71729	0.984393	424	0	-0.11947
Map3k1	29	0.59302	0.90214	0.999726	362	8	0.29393	0.11702	0.43503	0.968919	172	13	0.29393
Cul3	24	0.59387	0.89106	0.999726	363	7	0.011473	0.015845	0.10047	0.837987	49	11	0.011473
Ntrk1	38	0.60439	0.92235	0.999726	364	12	0.038818	0.098221	0.4124	0.968919	152	17	0.038818
Bap1	56	0.60541	0.93925	0.999726	365	19	0.26397	0.02136	0.15738	0.934784	62	27	0.26397
Myd88	6	0.60777	0.74931	0.999726	366	1	-0.11839	0.94879	0.95112	0.999935	466	1	-0.11839
Cd79b	3	0.61064	0.62958	0.999726	367	1	0.49602	0.034153	0.083036	0.815106	76	2	0.49602
Spred1	13	0.61088	0.84729	0.999726	368	4	0.39476	0.22089	0.53173	0.973805	251	7	0.39476
Msi2	9	0.61354	0.80814	0.999726	369	1	0.36336	0.042791	0.16	0.934784	89	5	0.36336
Ddx3x	1	0.6146	0.61635	0.999726	370	0	0.44571	0.3854	0.38594	0.968919	332	1	0.44571
Sgk1	3	0.62295	0.63882	0.999726	371	1	-0.50927	0.66174	0.68905	0.980571	411	1	-0.50927
Ptpn11	37	0.63145	0.93341	0.999726	372	11	0.47681	0.025846	0.16575	0.934784	65	19	0.47681
H2-D1	3	0.6328	0.64631	0.999726	373	1	-0.083018	0.83828	0.8395	0.999935	438	0	-0.083018
Cux1	6	0.63337	0.76722	0.999726	374	2	-0.15497	0.68751	0.81891	0.999935	417	2	-0.15497
Ncor1	36	0.63464	0.93033	0.999726	375	11	0.2915	0.22005	0.63907	0.973805	250	18	0.2915
Crkl	3	0.64167	0.6534	0.999726	376	1	0.96909	0.13459	0.24729	0.941133	187	2	0.96909
Rasa1	31	0.64323	0.92844	0.999726	377	9	0.14909	0.27019	0.68748	0.980571	280	14	0.14909
Kmt2b	139	0.64577	0.96499	0.999726	378	33	0.2793	0.092779	0.46391	0.968919	143	65	0.2793
Pdpk1	2	0.65103	0.6502	0.999726	379	0	0.54575	0.57866	0.58372	0.973805	393	1	0.54575
Epas1	5	0.65124	0.75822	0.999726	380	1	0.13111	0.0080918	0.032036	0.716344	31	2	0.13111
Ccnd1	10	0.65568	0.8438	0.999726	381	3	0.12019	0.42748	0.72552	0.984393	352	5	0.12019
Eif4a2	2	0.65734	0.65612	0.999726	382	0	0.72928	0.34409	0.39902	0.968919	321	1	0.72928
Aurka	6	0.65803	0.78468	0.999726	383	2	-0.15539	0.043197	0.14083	0.934784	90	2	-0.15539
Aurkb	10	0.66648	0.84929	0.999726	384	3	0.305	0.15706	0.41038	0.968919	201	4	0.305
Flt1	16	0.66712	0.89298	0.999726	385	3	0.50796	0.02469	0.12642	0.894209	64	11	0.50796
Rfwd2	1	0.6698	0.67212	0.999726	386	0	0.72614	0.3302	0.33041	0.968919	311	1	0.72614
Map3k13	33	0.67237	0.94004	0.999726	387	9	0.28509	0.0097185	0.074123	0.775068	33	16	0.28509
Id3	7	0.67404	0.80919	0.999726	388	1	0.036032	0.013925	0.058108	0.716344	43	2	0.036032
Ksr2	6	0.67561	0.79755	0.999726	389	1	0.59862	0.1164	0.28442	0.968919	171	3	0.59862
Rad52	2	0.68045	0.67854	0.999726	390	0	1.3825	0.060307	0.10622	0.837987	118	1	1.3825
Dnmt3c	16	0.6823	0.89994	0.999726	391	5	0.2828	0.23479	0.57278	0.973805	261	7	0.2828
Nsd1	35	0.68419	0.94748	0.999726	392	11	0.47665	0.084457	0.36979	0.968919	134	19	0.47665
Hgf	35	0.68464	0.9476	0.999726	393	10	0.018831	0.50566	0.88601	0.999935	375	14	0.018831
Dnajb1	1	0.68581	0.68735	0.999726	394	0	0.6557	0.31419	0.31452	0.968919	303	1	0.6557
Rad51d	2	0.68758	0.68554	0.999726	395	0	0.45497	0.41554	0.45038	0.968919	345	1	0.45497
Ptp4a1	6	0.68886	0.80731	0.999726	396	2	0.64078	0.1229	0.29564	0.968919	180	4	0.64078
Erg	32	0.7111	0.95145	0.999726	397	9	0.56905	0.0085069	0.065528	0.716344	32	20	0.56905
Cdkn2c	3	0.71312	0.71611	0.999726	398	1	0.22934	0.3263	0.46774	0.968919	309	1	0.22934
Ltb	1	0.71466	0.71583	0.999726	399	0	0.78836	0.28534	0.28564	0.968919	291	1	0.78836
Akt2	16	0.71586	0.91517	0.999726	400	2	1.3259	0.00030814	0.00284	0.273206	5	9	1.3259
Nbn	2	0.71619	0.71463	0.999726	401	0	0.20648	0.64871	0.64823	0.975677	407	1	0.20648
Cdk4	8	0.71931	0.8509	0.999726	402	2	0.46646	0.027106	0.10406	0.837987	66	5	0.46646
Znrf3	3	0.71948	0.72181	0.999726	403	1	1.0972	0.098486	0.20408	0.934784	153	2	1.0972
Il10	3	0.72141	0.72359	0.999726	404	1	0.2543	0.79575	0.79696	0.999935	432	1	0.2543
Sesn3	6	0.72407	0.82937	0.999726	405	1	0.57647	0.20103	0.42329	0.968919	234	3	0.57647
Atm	69	0.72652	0.977	0.999726	406	19	0.088937	0.080469	0.40407	0.968919	132	30	0.088937
Casp8	9	0.72693	0.87442	0.999726	407	2	-0.0085343	0.31125	0.60178	0.973805	301	3	-0.0085343
Sdhc	3	0.7364	0.73735	0.999726	408	1	0.18261	0.71694	0.73065	0.984393	423	1	0.18261
Pmaip1	2	0.73851	0.73713	0.999726	409	0	0.8924	0.30247	0.36985	0.968919	298	1	0.8924
Nfkbia	2	0.73935	0.73779	0.999726	410	0	0.61762	0.31352	0.37709	0.968919	302	1	0.61762
Ddr2	37	0.74048	0.96503	0.999726	411	11	0.27347	0.47366	0.87365	0.999935	363	16	0.27347
Ncstn	1	0.74079	0.74248	0.999726	412	0	1.0195	0.25921	0.25948	0.960085	277	1	1.0195
Ylpm1	2	0.75372	0.75278	0.999726	413	0	0.62669	0.33106	0.38957	0.968919	312	1	0.62669
Mgam	2	0.76798	0.76705	0.999726	414	0	0.79207	0.31815	0.38041	0.968919	304	1	0.79207
Tek	34	0.77119	0.96957	0.999726	415	10	0.10339	0.073554	0.33405	0.968919	127	16	0.10339
Pdcd1lg2	1	0.77477	0.77662	0.999726	416	0	1.1445	0.22523	0.22494	0.934784	253	1	1.1445
Nthl1	2	0.77791	0.77703	0.999726	417	0	0.61653	0.28201	0.35671	0.968919	289	1	0.61653
Vegfa	5	0.77839	0.81314	0.999726	418	1	0.36371	0.2961	0.50863	0.968974	296	3	0.36371
Il7r	7	0.77968	0.87471	0.999726	419	1	0.82643	0.015049	0.062425	0.716344	46	6	0.82643
Ago2	22	0.78025	0.95575	0.999726	420	5	0.47326	0.037858	0.19473	0.934784	82	14	0.47326
Rad51c	1	0.78421	0.7863	0.999726	421	0	1.0558	0.21579	0.21538	0.934784	246	1	1.0558
Cd276	3	0.78771	0.78882	0.999726	422	0	-0.13238	0.46774	0.57584	0.973805	359	1	-0.13238
Ikbke	11	0.79171	0.91892	0.999726	423	3	0.39537	0.29941	0.61659	0.973805	297	6	0.39537
Etnk1	1	0.79229	0.79409	0.999726	424	0	1.3846	0.20771	0.20753	0.934784	240	1	1.3846
Brca1	4	0.79882	0.80312	0.999726	425	1	0.48149	0.28667	0.45938	0.968919	293	2	0.48149
Gnas	30	0.80185	0.9719	0.999726	426	7	0.59501	0.011296	0.08222	0.815106	37	19	0.59501
Klf5	2	0.80984	0.80881	0.999726	427	0	1.0661	0.16511	0.26733	0.968919	208	1	1.0661
Stat5a	15	0.81182	0.94591	0.999726	428	3	0.5565	0.015802	0.087562	0.837987	48	8	0.5565
Kdm6a	59	0.81285	0.98763	0.999726	429	15	0.22111	0.064514	0.3442	0.968919	121	28	0.22111
Eed	9	0.81706	0.90981	0.999726	430	1	0.62356	0.053632	0.18755	0.934784	105	6	0.62356
Pole	61	0.8319	0.98993	0.999726	431	16	0.62842	0.0011127	0.013832	0.682688	8	35	0.62842
Pms2	9	0.83704	0.91886	0.999726	432	1	1.0601	0.054983	0.19077	0.934784	107	5	1.0601
Etv6	29	0.8373	0.97795	0.999726	433	7	0.21922	0.11928	0.44017	0.968919	176	13	0.21922
Sh2b3	15	0.84252	0.95682	0.999726	434	3	0.039281	0.10153	0.34405	0.968919	154	7	0.039281
Park2	1	0.84689	0.84794	0.999726	435	0	1.2944	0.15311	0.15297	0.934784	199	1	1.2944
Actg1	8	0.84886	0.92066	0.999726	436	2	0.17148	0.66712	0.84618	0.999935	413	3	0.17148
Calr	4	0.85206	0.85323	0.999726	437	0	-0.074955	0.86894	0.87065	0.999935	446	1	-0.074955
Suz12	6	0.85801	0.88043	0.999726	438	1	-0.096892	0.57356	0.75803	0.995946	390	1	-0.096892
Msh3	3	0.85825	0.85905	0.999726	439	0	1.142	0.15804	0.27467	0.968919	202	2	1.142
Cenpa	5	0.85852	0.86358	0.999726	440	1	0.10138	0.85606	0.88017	0.999935	440	1	0.10138
Gata3	48	0.86674	0.99153	0.999726	441	11	0.46802	0.0054228	0.051662	0.716344	19	25	0.46802
Inha	6	0.87037	0.88716	0.999726	442	1	0.60533	0.17996	0.39055	0.968919	216	4	0.60533
Cdk6	4	0.87142	0.87162	0.999726	443	0	0.067467	0.40102	0.55948	0.973805	339	2	0.067467
Abl1	20	0.88071	0.97716	0.999726	444	3	0.59455	0.046551	0.21546	0.934784	96	12	0.59455
Rictor	31	0.8876	0.98841	0.999726	445	6	0.43445	0.051055	0.25733	0.959516	102	18	0.43445
Spop	9	0.88883	0.94511	0.999726	446	2	0.71926	0.013808	0.064335	0.716344	41	5	0.71926
Top1	11	0.90358	0.95982	0.999726	447	2	0.45232	0.060273	0.2166	0.934784	117	6	0.45232
Rras2	5	0.90404	0.90359	0.999726	448	0	-0.067627	0.28187	0.49137	0.968919	288	2	-0.067627
Pbrm1	34	0.90441	0.99189	0.999726	449	9	0.23642	0.044531	0.23819	0.934784	93	17	0.23642
Ctla4	1	0.90911	0.90986	0.999726	450	0	2.4974	0.090885	0.091302	0.837987	142	1	2.4974
Myc	11	0.90947	0.96181	0.999726	451	2	0.33017	0.25453	0.55881	0.973805	275	5	0.33017
Mapk3	7	0.91695	0.92892	0.999726	452	1	-0.080638	0.53344	0.7488	0.992217	381	3	-0.080638
Parp1	21	0.92027	0.98776	0.999726	453	4	0.77519	0.0034511	0.028305	0.716344	16	14	0.77519
Alk	70	0.92352	0.99788	0.999726	454	20	0.12246	0.097216	0.45474	0.968919	150	28	0.12246
Setbp1	2	0.92471	0.92458	0.999726	455	0	1.4503	0.075291	0.1305	0.902453	129	2	1.4503
Dnmt1	16	0.9249	0.98174	0.999726	456	3	0.51729	0.056904	0.23348	0.934784	112	10	0.51729
Bcor	50	0.92679	0.99679	0.999726	457	9	0.21684	0.074005	0.36247	0.968919	128	22	0.21684
Setd1b	1	0.936	0.93631	0.999726	458	0	2.6332	0.064001	0.064484	0.716344	120	1	2.6332
Asxl1	32	0.94056	0.99545	0.999726	459	7	0.36163	0.13449	0.47939	0.968919	186	17	0.36163
Xpo1	11	0.94287	0.97528	0.999726	460	2	0.77806	0.036341	0.15075	0.934784	80	7	0.77806
Chek1	1	0.94453	0.94477	0.999726	461	0	3.2724	0.055467	0.055611	0.716344	109	1	3.2724
Erf	23	0.94733	0.99293	0.999726	462	4	0.52327	0.050043	0.23574	0.934784	101	13	0.52327
Prkd1	30	0.95493	0.99638	0.999726	463	6	0.41336	0.0056736	0.046887	0.716344	21	17	0.41336
Rad51	3	0.95621	0.95584	0.999726	464	0	1.3439	0.043792	0.10589	0.837987	92	3	1.3439
Inppl1	38	0.95935	0.99804	0.999726	465	8	0.48548	0.013188	0.098981	0.837987	40	23	0.48548
Dusp4	7	0.96662	0.96721	0.999726	466	0	0.81133	0.06672	0.20208	0.934784	122	4	0.81133
Rtel1	12	0.97076	0.9872	0.999726	467	1	0.3268	0.23974	0.54873	0.973805	266	6	0.3268
Mycs	7	0.97155	0.97195	0.999726	468	0	1.0886	0.058379	0.18319	0.934784	114	5	1.0886
Xrcc2	6	0.9721	0.97233	0.999726	469	0	1.9508	0.00039502	0.0021138	0.273206	6	5	1.9508
Dnmt3b	1	0.97285	0.97307	0.999726	470	0	2.8569	0.027148	0.027231	0.716344	67	1	2.8569
Xiap	3	0.97708	0.97684	0.999726	471	0	2.0718	0.02055	0.052517	0.716344	58	3	2.0718
Palb2	3	0.97818	0.97791	0.999726	472	0	2.9704	0.0001334	0.00038297	0.184211	2	3	2.9704
Ercc3	21	0.97984	0.99707	0.999726	473	2	0.448	0.035572	0.18136	0.934784	78	11	0.448
Birc3	2	0.98155	0.98143	0.999726	474	0	2.0084	0.018446	0.034562	0.716344	56	2	2.0084
Aplnr	2	0.98254	0.98256	0.999726	475	0	1.9874	0.017455	0.032792	0.716344	53	2	1.9874
Tcf7l2	41	0.98933	0.99973	0.999726	476	5	0.49533	0.048149	0.26238	0.963384	98	21	0.49533
H2-K1	2	0.99001	0.99023	0.999726	477	0	1.7891	0.0099894	0.019193	0.716344	34	2	1.7891
Chek2	14	0.99332	0.99613	0.999726	478	1	0.41116	0.18094	0.48431	0.968919	217	8	0.41116
E2f3	18	0.99434	0.99832	0.999726	479	2	0.7844	0.0018951	0.015612	0.682688	12	14	0.7844
Rit1	10	0.99502	0.99483	0.999726	480	0	0.65646	0.10506	0.31489	0.968919	161	6	0.65646
Nras	7	0.99675	0.99662	0.999726	481	0	0.62766	0.048637	0.15972	0.934784	99	5	0.62766
